season,overall_pick,round,pick_in_round,team_id,team_name,player_name,position,is_keeper
2015,3,15,3,t.3,Big Don's Cuties,Odell Beckham Jr.,,
2015,4,15,4,t.4,The Danny O'Shea's,Alex Smith,,
2015,5,15,5,t.5,Tyrodasaurus Rex,Charles Sims,,
2015,6,15,6,t.6,RIP Brittney Murphy,Phillip Dorsett II,,
2015,7,15,7,t.7,Deez Hos Ain't Royal,Jeremy Langford,,
2015,8,15,8,t.8,Dirty Old Men,Brian Quick,,
2015,9,15,9,t.9,LEMVP & Associates,Pierre Garcon,,
2015,10,15,10,t.10,BergerBoy Brigade,Denard Robinson,,
2015,1,16,1,t.1,Big Don's Cuties,Marqise Lee,,
2015,2,16,2,t.2,LEMVP & Associates,Branden Oliver,,
2015,3,16,3,t.3,Dirty Old Men,Jarvis Landry,,
2015,4,16,4,t.4,Deez Hos Ain't Royal,Reggie Wayne,,
2015,5,16,5,t.5,RIP Brittney Murphy,Cameron Artis-Payne,,
2015,6,16,6,t.6,Tyrodasaurus Rex,Kevin White,,
2015,7,16,7,t.7,Tyrodasaurus Rex,Chris Ivory,,
2015,8,16,8,t.8,Big Don's Cuties,Jordan Reed,,
2015,9,16,9,t.9,ButtersBottomBitches,Marvin Jones Jr.,,
2015,10,16,10,t.10,BergerBoy Brigade,Josh Hill,,
2015,1,17,1,t.1,LeGarratte Blunt,C.J. Anderson,,
2015,2,17,2,t.2,ButtersBottomBitches,James White,,
2015,3,17,3,t.3,LeGarratte Blunt,Davante Adams,,
2015,4,17,4,t.4,The Danny O'Shea's,Latavius Murray,,
2015,5,17,5,t.5,The Danny O'Shea's,Sam Bradford,,
2015,6,17,6,t.6,RIP Brittney Murphy,Isaiah Crowell,,
2015,7,17,7,t.7,Deez Hos Ain't Royal,Brandon LaFell,,
2015,8,17,8,t.8,Dirty Old Men,Justin Forsett,,
2015,9,17,9,t.9,LEMVP & Associates,Delanie Walker,,
2015,10,17,10,t.10,BergerBoy Brigade,Lorenzo Taliaferro,,
2015,1,18,1,t.1,BergerBoy Brigade,Donte Moncrief,,
2015,2,18,2,t.2,LEMVP & Associates,Mark Sanchez,,
2015,3,18,3,t.3,Dirty Old Men,Dwayne Bowe,,
2015,4,18,4,t.4,Deez Hos Ain't Royal,Jay Ajayi,,
2015,5,18,5,t.5,RIP Brittney Murphy,Dorial Green-Beckham,,
2015,6,18,6,t.6,Tyrodasaurus Rex,Cardinals,,
2015,7,18,7,t.7,The Danny O'Shea's,Stephen Gostkowski,,
2015,8,18,8,t.8,LeGarratte Blunt,Adam Vinatieri,,
2015,9,18,9,t.9,ButtersBottomBitches,Matt Prater,,
2015,10,18,10,t.10,Big Don's Cuties,Reggie Bush,,
2015,1,19,1,t.1,BergerBoy Brigade,Danny Woodhead,,
2015,2,19,2,t.2,ButtersBottomBitches,James Starks,,
2015,3,19,3,t.3,Big Don's Cuties,Cody Parkey,,
2015,4,19,4,t.4,The Danny O'Shea's,Robert Turbin,,
2015,5,19,5,t.5,Tyrodasaurus Rex,Kyle Rudolph,,
2015,6,19,6,t.6,RIP Brittney Murphy,Jets,,
2015,7,19,7,t.7,Deez Hos Ain't Royal,Justin Tucker,,
2015,8,19,8,t.8,Dirty Old Men,Stephen Hauschka,,
2015,9,19,9,t.9,LEMVP & Associates,Tim Tebow,,
2015,10,19,10,t.10,BergerBoy Brigade,Owen Daniels,,
