season,overall_pick,round,pick_in_round,team_id,team_name,player_name,position,is_keeper
2024,13,5,1,t.1,2024’s Most Disappointing Team,D'Andre Swift,,
2024,14,5,2,t.2,K Steins playas,Jayden Daniels,,
2024,1,6,1,t.1,K Steins playas,Keenan Allen,,
2024,2,6,2,t.2,2024’s Most Disappointing Team,Zamir White,,
2024,3,6,3,t.3,Danthin on tha Thielen,Trevor Lawrence,,
2024,4,6,4,t.4,Jeff Briggs's Team,Rhamondre Stevenson,,
2024,5,6,5,t.5,Doug's Choice Team,Calvin Ridley,,
2024,6,6,6,t.6,Gbobo fett,Tee Higgins,,
2024,7,6,7,t.7,Dawgpound,Devin Singletary,,
2024,8,6,8,t.8,Shawn's Team,Brian Robinson,,
2024,9,6,9,t.9,Morgasm,Xavier Worthy,,
2024,10,6,10,t.10,vicspics,Jayden Reed,,
2024,11,6,11,t.11,Steel Curtain,Chris Godwin Jr.,,
2024,12,6,12,t.12,Carnage,Rome Odunze,,
2024,13,6,1,t.1,Old School 69,Javonte Williams,,
2024,14,6,2,t.2,Herman and Trampa,Zack Moss,,
2024,1,7,1,t.1,Herman and Trampa,Brian Thomas Jr.,,
2024,2,7,2,t.2,Old School 69,Jake Ferguson,,
2024,3,7,3,t.3,Carnage,Caleb Williams,,
2024,4,7,4,t.4,Steel Curtain,Courtland Sutton,,
2024,5,7,5,t.5,vicspics,Tua Tagovailoa,,
2024,6,7,6,t.6,Morgasm,Jonathon Brooks,,
2024,7,7,7,t.7,Shawn's Team,Justin Fields,,
2024,8,7,8,t.8,Dawgpound,Justin Herbert,,
2024,9,7,9,t.9,Gbobo fett,Jerome Ford,,
2024,10,7,10,t.10,Doug's Choice Team,T.J. Hockenson,,
2024,11,7,11,t.11,Jeff Briggs's Team,Nick Chubb,,
2024,12,7,12,t.12,Danthin on tha Thielen,Tony Pollard,,
2024,13,7,1,t.1,2024’s Most Disappointing Team,Khalil Shakir,,
2024,14,7,2,t.2,K Steins playas,Tyjae Spears,,
2024,1,8,1,t.1,K Steins playas,David Njoku,,
2024,2,8,2,t.2,2024’s Most Disappointing Team,Brock Bowers,,
2024,3,8,3,t.3,Danthin on tha Thielen,Diontae Johnson,,
2024,4,8,4,t.4,Jeff Briggs's Team,Chase Brown,,
2024,5,8,5,t.5,Doug's Choice Team,Dalton Schultz,,
2024,6,8,6,t.6,Gbobo fett,Hollywood Brown,,
2024,7,8,7,t.7,Dawgpound,Jaylen Warren,,
2024,8,8,8,t.8,Shawn's Team,Christian Watson,,
2024,9,8,9,t.9,Morgasm,Aaron Rodgers,,
2024,10,8,10,t.10,vicspics,Brandin Cooks,,
2024,11,8,11,t.11,Steel Curtain,Ladd McConkey,,
2024,12,8,12,t.12,Carnage,Jameson Williams,,
2024,13,8,1,t.1,Old School 69,49ers,,
2024,14,8,2,t.2,Herman and Trampa,Austin Ekeler,,
2024,1,9,1,t.1,Herman and Trampa,Joshua Palmer,,
2024,2,9,2,t.2,Old School 69,Justin Tucker,,
2024,3,9,3,t.3,Carnage,Blake Corum,,
2024,4,9,4,t.4,Steel Curtain,Ezekiel Elliott,,
2024,5,9,5,t.5,vicspics,Gus Edwards,,
2024,6,9,6,t.6,Morgasm,Chuba Hubbard,,
2024,7,9,7,t.7,Shawn's Team,DeAndre Hopkins,,
2024,8,9,8,t.8,Dawgpound,Keon Coleman,,
2024,9,9,9,t.9,Gbobo fett,Zach Charbonnet,,
2024,10,9,10,t.10,Doug's Choice Team,Rico Dowdle,,
2024,11,9,11,t.11,Jeff Briggs's Team,Jerry Jeudy,,
2024,12,9,12,t.12,Danthin on tha Thielen,Matthew Stafford,,
2024,13,9,1,t.1,2024’s Most Disappointing Team,Kirk Cousins,,
2024,14,9,2,t.2,K Steins playas,Adonai Mitchell,,
2024,1,10,1,t.1,K Steins playas,Russell Wilson,,
2024,2,10,2,t.2,2024’s Most Disappointing Team,Jared Goff,,
2024,3,10,3,t.3,Danthin on tha Thielen,Rachaad White,,
2024,4,10,4,t.4,Jeff Briggs's Team,Deshaun Watson,,
2024,5,10,5,t.5,Doug's Choice Team,Jaxon Smith-Njigba,,
2024,6,10,6,t.6,Gbobo fett,Gabe Davis,,
2024,7,10,7,t.7,Dawgpound,Jordan Addison,,
2024,8,10,8,t.8,Shawn's Team,Jordan Love,,
2024,9,10,9,t.9,Morgasm,Anthony Richardson Sr.,,
2024,10,10,10,t.10,vicspics,C.J. Stroud,,
2024,11,10,11,t.11,Steel Curtain,Geno Smith,,
2024,12,10,12,t.12,Carnage,Jaylen Wright,,
2024,13,10,1,t.1,Old School 69,Rashid Shaheed,,
2024,14,10,2,t.2,Herman and Trampa,Bryce Young,,
2024,1,11,1,t.1,Herman and Trampa,Khalil Herbert,,
2024,2,11,2,t.2,Old School 69,Tyler Lockett,,
2024,3,11,3,t.3,Carnage,Ray Davis,,
2024,4,11,4,t.4,Steel Curtain,Dallas Goedert,,
2024,5,11,5,t.5,vicspics,Cowboys,,
2024,6,11,6,t.6,Morgasm,Mike Williams,,
2024,7,11,7,t.7,Shawn's Team,Trey Benson,,
2024,8,11,8,t.8,Dawgpound,Dontayvion Wicks,,
2024,9,11,9,t.9,Gbobo fett,Jaleel McLaughlin,,
2024,10,11,10,t.10,Doug's Choice Team,Jordan Mason,,
2024,11,11,11,t.11,Jeff Briggs's Team,Pat Freiermuth,,
2024,12,11,12,t.12,Danthin on tha Thielen,Brandon Aubrey,,
2024,13,11,1,t.1,2024’s Most Disappointing Team,Ravens,,
2024,14,11,2,t.2,K Steins playas,Jets,,
2024,1,12,1,t.1,K Steins playas,Curtis Samuel,,
2024,2,12,2,t.2,2024’s Most Disappointing Team,J.K. Dobbins,,
2024,3,12,3,t.3,Danthin on tha Thielen,Ja'Lynn Polk,,
2024,4,12,4,t.4,Jeff Briggs's Team,Browns,,
2024,5,12,5,t.5,Doug's Choice Team,Michael Wilson,,
2024,6,12,6,t.6,Gbobo fett,Harrison Butker,,
2024,7,12,7,t.7,Dawgpound,Tyler Allgeier,,
2024,8,12,8,t.8,Shawn's Team,Romeo Doubs,,
2024,9,12,9,t.9,Morgasm,Bucky Irving,,
2024,10,12,10,t.10,vicspics,Jake Elliott,,
2024,11,12,11,t.11,Steel Curtain,Evan McPherson,,
2024,12,12,12,t.12,Carnage,Jakobi Meyers,,
2024,13,12,1,t.1,Old School 69,Luke Musgrave,,
2024,14,12,2,t.2,Herman and Trampa,Zach Ertz,,
2024,1,13,1,t.1,Herman and Trampa,MarShawn Lloyd,,
2024,2,13,2,t.2,Old School 69,Josh Downs,,
2024,3,13,3,t.3,Carnage,Ty Chandler,,
2024,4,13,4,t.4,Steel Curtain,Steelers,,
2024,5,13,5,t.5,vicspics,Taysom Hill,,
2024,6,13,6,t.6,Morgasm,Tyler Conklin,,
2024,7,13,7,t.7,Shawn's Team,Tyrone Tracy Jr.,,
2024,8,13,8,t.8,Dawgpound,Darnell Mooney,,
2024,9,13,9,t.9,Gbobo fett,Baker Mayfield,,
2024,10,13,10,t.10,Doug's Choice Team,Braelon Allen,,
2024,11,13,11,t.11,Jeff Briggs's Team,Cole Kmet,,
2024,12,13,12,t.12,Danthin on tha Thielen,Adam Thielen,,
2024,13,13,1,t.1,2024’s Most Disappointing Team,Kimani Vidal,,
2024,14,13,2,t.2,K Steins playas,Xavier Legette,,
2024,1,14,1,t.1,K Steins playas,Keaton Mitchell,,
2024,2,14,2,t.2,2024’s Most Disappointing Team,DeMario Douglas,,
2024,3,14,3,t.3,Danthin on tha Thielen,Cam Akers,,
2024,4,14,4,t.4,Jeff Briggs's Team,Younghoe Koo,,
2024,5,14,5,t.5,Doug's Choice Team,Will Levis,,
2024,6,14,6,t.6,Gbobo fett,Noah Fant,,
2024,7,14,7,t.7,Dawgpound,Daniel Jones,,
2024,8,14,8,t.8,Shawn's Team,Ka'imi Fairbairn,,
2024,9,14,9,t.9,Morgasm,Jalen McMillan,,
2024,10,14,10,t.10,vicspics,Demarcus Robinson,,
2024,11,14,11,t.11,Steel Curtain,Chiefs,,
2024,12,14,12,t.12,Carnage,Miles Sanders,,
2024,13,14,1,t.1,Old School 69,Antonio Gibson,,
2024,14,14,2,t.2,Herman and Trampa,Dolphins,,
2024,1,15,1,t.1,Herman and Trampa,Jake Moody,,
2024,2,15,2,t.2,Old School 69,Sam Darnold,,
2024,3,15,3,t.3,Carnage,Bills,,
2024,4,15,4,t.4,Steel Curtain,Daniel Carlson,,
2024,5,15,5,t.5,vicspics,D'Onta Foreman,,
2024,6,15,6,t.6,Morgasm,Tyler Bass,,
2024,7,15,7,t.7,Shawn's Team,Texans,,
2024,8,15,8,t.8,Dawgpound,Jake Bates,,
2024,9,15,9,t.9,Gbobo fett,Cade Otton,,
2024,10,15,10,t.10,Doug's Choice Team,Andrei Iosivas,,
2024,11,15,11,t.11,Jeff Briggs's Team,Jahan Dotson,,
2024,12,15,12,t.12,Danthin on tha Thielen,Saints,,
2024,13,15,1,t.1,2024’s Most Disappointing Team,Bo Nix,,
2024,14,15,2,t.2,K Steins playas,Isaiah Likely,,
2024,1,16,1,t.1,K Steins playas,Rashod Bateman,,
2024,2,16,2,t.2,2024’s Most Disappointing Team,Derek Carr,,
2024,3,16,3,t.3,Danthin on tha Thielen,Juwan Johnson,,
2024,4,16,4,t.4,Jeff Briggs's Team,Eagles,,
2024,5,16,5,t.5,Doug's Choice Team,Greg Dortch,,
2024,6,16,6,t.6,Gbobo fett,Bengals,,
2024,7,16,7,t.7,Dawgpound,Ben Sinnott,,
2024,8,16,8,t.8,Shawn's Team,Colby Parkinson,,
2024,9,16,9,t.9,Morgasm,Jordan Whittington,,
2024,10,16,10,t.10,vicspics,Dameon Pierce,,
2024,11,16,11,t.11,Steel Curtain,Jamaal Williams,,
2024,12,16,12,t.12,Carnage,Troy Franklin,,
2024,13,16,1,t.1,Old School 69,Vikings,,
2024,14,16,2,t.2,Herman and Trampa,Trey Sermon,,
2024,1,17,1,t.1,Herman and Trampa,JuJu Smith-Schuster,,
2024,2,17,2,t.2,Old School 69,Kenneth Gainwell,,
2024,3,17,3,t.3,Carnage,Jason Sanders,,
2024,4,17,4,t.4,Steel Curtain,Jacoby Brissett,,
2024,5,17,5,t.5,vicspics,Greg Zuerlein,,
2024,6,17,6,t.6,Morgasm,Bears,,
2024,7,17,7,t.7,Shawn's Team,Samaje Perine,,
2024,8,17,8,t.8,Dawgpound,Lions,,
2024,9,17,9,t.9,Gbobo fett,Marvin Mims Jr.,,
2024,10,17,10,t.10,Doug's Choice Team,Broncos,,
2024,11,17,11,t.11,Jeff Briggs's Team,Malachi Corley,,
2024,12,17,12,t.12,Danthin on tha Thielen,Quentin Johnston,,
2024,13,17,1,t.1,2024’s Most Disappointing Team,Theo Johnson,,
2024,14,17,2,t.2,K Steins playas,Dustin Hopkins,,
2024,1,18,1,t.1,K Steins playas,Dalvin Cook,,
2024,2,18,2,t.2,2024’s Most Disappointing Team,Cameron Dicker,,
2024,3,18,3,t.3,Danthin on tha Thielen,Chargers,,
2024,4,18,4,t.4,Jeff Briggs's Team,Luke McCaffrey,,
2024,5,18,5,t.5,Doug's Choice Team,Matt Prater,,
2024,6,18,6,t.6,Gbobo fett,Ricky Pearsall,,
2024,7,18,7,t.7,Dawgpound,Hunter Henry,,
2024,8,18,8,t.8,Shawn's Team,Wan'Dale Robinson,,
2024,9,18,9,t.9,Morgasm,Carson Steele,,
2024,10,18,10,t.10,vicspics,Raiders,,
2024,11,18,11,t.11,Steel Curtain,Odell Beckham Jr.,,
2024,12,18,12,t.12,Carnage,Justice Hill,,
2024,13,18,1,t.1,Old School 69,Matt Gay,,
2024,14,18,2,t.2,Herman and Trampa,Chig Okonkwo,,
